scenario,cps,cps_name,pid,impacted_pids,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,failed,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
5,329,Residue Management (No-Till),1041,,,,,,,False,2544.043186882787,1856.7036034128944,194.55672711019764,49.841210305410016,9.162592799375485
5,329,Residue Management (No-Till),1673,,,,,,,False,913.8338576054368,806.7995923970595,69.51609962069116,48.81204446179231,9.527624785834952
5,340,Cover Crop,491,,,,,,,False,5668.790252980937,745.4342004094207,374.13890071578913,523.7433807160187,110.99493755269408
5,329,Residue Management (No-Till),437,,,,,,,False,622.2314096448026,16.383886187475728,1.9112139706046136,7.337769731185836,1.5871995632888862
5,590,Nutrient Management,808,,,,,,,True,863.2913631705437,376.0760331279709,25.992061470261085,17.688470316189182,1.2089448905167879
5,590,Nutrient Management,1082,,,,,,,True,869.3304310375994,1805.638621897321,172.91030831194115,25.75180846256102,1.9824889651323745
5,590,Nutrient Management,2399,,,,,,,True,811.6345743706871,334.21715954715523,25.357378590402195,10.180554999595671,0.8567859846736595
5,590,Nutrient Management,1120,,,,,,,False,120.29384566589498,174.47252423702344,70.98458222856712,3.443973166791101,0.8020530074429525
5,590,Nutrient Management,1507,,,,,,,True,1810.1842566821301,762.1362309920636,83.74513704427406,11.175093349074928,0.9256310825680114
5,329,Residue Management (No-Till),871,,,,,,,False,825.5794225433732,286.2409738194764,22.595704949010635,55.34913087523252,8.478326407064161
5,329,Residue Management (No-Till),188,,,,,,,False,2573.6868230348173,1113.5160621655648,97.25848323727905,1.3144857036684272,0.2616751045453433
5,590,Nutrient Management,913,,,,,,,True,51.50006217891632,50.20441055882646,4.461707239317503,1.0004971807695624,0.09215466533109898
5,329,Residue Management (No-Till),2541,,,,,,,False,364.82499288543823,106.04781033683099,13.317362257752714,17.398634831652412,2.538934500671802
5,329,Residue Management (No-Till),2527,,,,,,,False,979.663258787806,543.7414386343156,34.86805050092834,405.5479907025541,78.11683838146034
5,329,Residue Management (No-Till),233,,,,,,,False,210.80110910715302,38.33549100933857,3.0241724807562065,3.195865757329367,0.48397746106239187
5,329,Residue Management (No-Till),1018,,,,,,,True,210.7683813785283,347.2074293559022,4.750565950091199,79.81799723438576,2.863150111846921
5,340,Cover Crop,1369,,,,,,,True,4555.2096870809,1640.2000592201455,118.45134189809283,0.03678057814261943,0.0012658234674207038
5,329,Residue Management (No-Till),690,,,,,,,False,1461.7515535826308,344.74039526156514,30.970988002794368,665.1197128834258,101.09061379856624
5,329,Residue Management (No-Till),759,,,,,,,False,630.8787256793398,179.8781052972418,19.58269332436435,12.333464926283318,2.893490306725123
5,340,Cover Crop,906,,,,,,,True,1499.1342626680962,379.65658127868835,33.94983305846479,6.040347396727093,0.24674417508391072
5,590,Nutrient Management,1315,,,,,,,True,1708.9553282132304,523.9748067434153,46.81300246600238,9.04806629556535,0.672163032046727
5,329,Residue Management (No-Till),2681,,,,,,,False,32.35757146394833,20.084165998463614,1.8945032141908358,0.7658769828796792,0.12315291003217432
5,590,Nutrient Management,2650,,,,,,,False,1558.2666133008452,1545.6059978164594,466.7151411176073,21.96634935612869,5.0715321118125996
5,340,Cover Crop,787,,,,,,,False,7342.1142707623785,1959.7010264485725,565.3166402567514,43.93135138153768,5.315682748136564
5,340,Cover Crop,2314,,,,,,,True,2506.9750027677787,2565.9958323388105,194.01509835604327,10.950637813848628,0.2974226374789498
5,340,Cover Crop,290,,,,,,,False,1034.7332856488886,64.28351653648352,22.8913645843502,4.239958196210009,0.6560009393002528
5,329,Residue Management (No-Till),213,,,,,,,False,867.8928680120041,37.612887401467304,3.607959974746293,82.52330007482004,16.860615699927198
5,590,Nutrient Management,2176,,,,,,,True,1160.0905855920023,24.19326815061944,2.43845163433463,51.21204396553933,2.324001884782872
5,590,Nutrient Management,365,,,,,,,False,559.6820955145226,74.35232158322786,28.31975889944422,19.6807240490908,4.812499023046646
5,329,Residue Management (No-Till),837,,,,,,,False,522.1415687318649,591.0565322168446,50.900954278738816,8.948771835995759,1.7547024507439888
5,340,Cover Crop,224,,,,,,,False,2177.811466770545,94.66370191480448,39.29964681767655,3.9786288691814855,0.4737138783443385
5,590,Nutrient Management,2552,,,,,,,False,2469.983180467521,955.4891939744057,329.51122235830707,32.51251853673415,6.882166303881397
5,340,Cover Crop,1831,,,,,,,False,1600.4366236370793,181.26843393073057,60.80157778476627,51.99239543559617,13.126581439491025
5,329,Residue Management (No-Till),575,,,,,,,False,982.572426668707,699.771605937088,33.142026349121416,9.766611763860999,1.5873286593405789
5,329,Residue Management (No-Till),1778,,,,,,,False,519.5432240341087,245.98728397429667,21.749101629665624,16.316832750588393,2.6542102104240857
5,329,Residue Management (No-Till),364,,,,,,,False,633.1424534293961,98.17631697793684,5.415146807238713,111.03787757641943,21.76992907140874
5,329,Residue Management (No-Till),466,,,,,,,False,530.0782690875243,1543.4183683516399,159.98347577692599,13.411334729716733,2.6533151611352843
5,590,Nutrient Management,2431,,,,,,,False,813.1549956882586,239.69739215471208,108.77658816221171,139.67812568395811,31.049447441667798
5,329,Residue Management (No-Till),523,,,,,,,False,1009.3634746560607,1768.163538921335,163.04432060199892,29.97022636614399,4.096015681185125
5,340,Cover Crop,2028,,,,,,,False,1149.467091915954,224.730429657424,75.6404476203847,19.018101057486493,4.1094889971125275
5,340,Cover Crop,182,,,,,,,False,1382.1807420071973,288.642001135913,119.51077215046202,24.244053621503987,5.146143721888894
5,329,Residue Management (No-Till),2040,,,,,,,False,689.7994222869604,99.19394470383405,7.430902786542398,4.089088104325054,0.8771577062098214
5,340,Cover Crop,352,,,,,,,False,3004.5162515394613,128.41922186339508,53.08823736611274,30.390299973845014,5.391138556530891
5,329,Residue Management (No-Till),1716,,,,,,,False,562.0753898366754,386.29944029886366,26.329114695515752,140.29586633507787,23.52779873193332
5,329,Residue Management (No-Till),2534,,,,,,,False,610.0020584313445,677.3280224929649,44.054178074461035,8.781781713117782,1.5352447127447217
5,340,Cover Crop,953,,,,,,,False,2429.913964061802,444.1793360491268,147.21014644577411,11.67474663160507,1.6988248831724313
5,329,Residue Management (No-Till),2630,,,,,,,True,638.2963031057652,1041.1422967539677,21.320667365213442,6.370656311892231,0.317299722415029
5,590,Nutrient Management,1225,,,,,,,False,1225.5820912079778,925.7249473921166,332.21268432339457,9.996462164100643,1.8632558982879295
5,340,Cover Crop,1721,,,,,,,False,1340.9874652115434,336.535904961863,140.36375317683869,27.6936030225639,5.481198428266712
5,590,Nutrient Management,2096,,,,,,,True,844.5027094759589,232.07781178481122,13.99734275022455,7.039783330713234,0.48924200373461096
5,329,Residue Management (No-Till),96,,,,,,,False,272.8619988435866,426.65272806068236,32.00520957768674,3.568609562093647,0.671490608855648
5,329,Residue Management (No-Till),2107,,,,,,,False,157.75216493302693,727.9677913301936,79.92666690982564,4.152790613146504,0.9102626959373964
5,329,Residue Management (No-Till),1799,,,,,,,True,1831.8310217000087,1250.3131999798973,31.979952373949406,95.84392304292011,4.7129374926928325
5,329,Residue Management (No-Till),780,,,,,,,True,2017.0031487473732,206.31474280660842,3.9136220336828216,30.32272499161159,1.5133642016506346
5,340,Cover Crop,845,,,,,,,True,3995.9962371960773,522.3313352937749,45.728109524950405,53.549684481723304,2.477363062819894
5,590,Nutrient Management,1288,,,,,,,False,1726.8463666795162,461.50018350652675,161.34894455448077,7.775055021164878,2.266065776093694
5,590,Nutrient Management,2633,,,,,,,True,1060.6844379027302,343.00878207639187,30.647537005725777,12.079004973304853,0.6293294785259911
5,329,Residue Management (No-Till),676,,,,,,,True,668.6150198795934,470.80133230459876,9.512334822021177,109.98070707440762,5.274097809520426
5,590,Nutrient Management,1279,,,,,,,False,1417.8467870274378,1009.607274003071,413.73656196475156,7.794162805452247,2.364138776816748
5,329,Residue Management (No-Till),1315,,,,,,,False,557.1490295625466,477.16180427741295,43.245952302967865,8.375903263518625,1.3742767069361137
5,329,Residue Management (No-Till),2612,,,,,,,True,121.14008407027548,228.86636237262212,5.9853600086151015,4.027711460935431,0.19509876072512053
5,590,Nutrient Management,2150,,,,,,,False,1080.2667901307098,320.4205635773157,124.8205742720494,11.131945551313578,2.68440088245036
5,340,Cover Crop,1934,,,,,,,False,2242.7394448410787,790.9086869941533,229.92102506693686,23.71139686503389,5.5953478467942634
5,340,Cover Crop,1315,,,,,,,False,2097.785277412709,433.9158519744451,118.38754866756217,7.001626556582511,1.201743605476731
5,329,Residue Management (No-Till),1151,,,,,,,False,305.97298817957943,195.46255077173797,18.522895051363694,19.696465214421025,3.566839577832411
5,590,Nutrient Management,2563,,,,,,,False,1636.6758016307856,945.3177841739737,346.81021294733404,35.16962192149436,9.958367750703754
5,590,Nutrient Management,373,,,,,,,False,1030.335669017789,415.0085728266291,130.01463986716516,48.10513370703579,15.739019736199594
5,590,Nutrient Management,545,,,,,,,True,409.7329707147276,231.7660212267562,20.431137407615278,104.3043601266548,8.013394555042332
5,329,Residue Management (No-Till),224,,,,,,,False,637.8172899664738,55.36405509712792,4.288888829088607,3.5049149908371473,0.39064392388951363
