scenario,cps,pid,impacted_pids,efficiency_json,linear_length_m,buffer_area_ha,portion_treated,wetland_area_ha,catchment_to_wetland_ratio,cost_usd,treated_TN,removed_TN,treated_TP,removed_TP
2,329,733,,"{""TN"":0.13446753202992728,""TP"":0.17002120040807134}",,,,,,502.65627890257815,862.1786919360243,115.93504087342815,19.30519819039812,3.2822929704472146
2,590,1719,,"{""TN"":0.14966027053269437,""TP"":0.2509145077842511}",,,,,,1730.2600947932679,499.8297096651973,74.80464956877151,58.020279591962186,14.558129895321823
2,590,779,,"{""TN"":0.4745330578339095,""TP"":0.4084962233761482}",,,,,,554.2364986420469,166.5165931898451,79.01762814646234,11.040403436738845,4.509963108456866
2,329,1936,,"{""TN"":0.25835348266984104,""TP"":0.48468444018696333}",,,,,,380.94060930842977,551.5958885044842,142.50671882149882,9.057961303495025,4.390252903619663
2,329,2125,,"{""TN"":0.10306197602956181,""TP"":0.2861212284226664}",,,,,,3613.552962738861,3278.473978969064,337.8860066340518,227.27719369326726,65.02882985197392
2,590,1525,,"{""TN"":0.15976058422609624,""TP"":0.4482609793924655}",,,,,,3556.6165806019,1753.9468930941507,280.2115803422679,12.900167745098821,5.782641827745091
2,340,2154,,"{""TN"":0.183838493570875,""TP"":0.4457704470440872}",,,,,,1291.3454686033897,1226.3452393385733,225.44946139781746,4.962519597852242,2.2121445795996375
2,590,1084,,"{""TN"":0.3462888141068012,""TP"":0.4109736984616198}",,,,,,954.7791294342574,1163.6745232069848,402.96747064764406,18.01793248655383,7.4048963526307965
2,329,2540,,"{""TN"":0.2745739021119746,""TP"":0.40862345513613596}",,,,,,1340.104206931602,1011.7570063014921,277.80206920933034,29.646708520251654,12.114340468959151
2,329,274,,"{""TN"":0.23155447899912326,""TP"":0.35283052631694134}",,,,,,291.2853873755366,266.64598372501786,61.74307183865521,45.33024190732731,15.993893110236566
2,590,2085,,"{""TN"":0.1295384810885543,""TP"":0.2696589038972681}",,,,,,388.393829673778,178.19457486981705,23.08305456685677,77.17693875982258,20.81144871212034
2,329,610,,"{""TN"":0.22914097074123047,""TP"":0.39040392512351874}",,,,,,370.5895104321579,42.11960232608819,9.651326564234436,1.7527719911349287,0.6842890651856415
2,329,217,,"{""TN"":0.40277056662585964,""TP"":0.24275327139652736}",,,,,,1.123630068893944,3.9782253680175006,1.6023120856417776,0.014590549599210438,0.003541903646681625
2,340,2470,,"{""TN"":0.1480632957479907,""TP"":0.18114040718887403}",,,,,,841.9120645617952,338.76580139564334,50.15878104134822,16.711663570312655,3.0271575439299068
2,340,2241,,"{""TN"":0.3752214922781567,""TP"":0.33231704915039795}",,,,,,480.51300905973073,119.80946499603071,44.95508624485822,104.69709443491384,34.79262947723112
2,590,2415,,"{""TN"":0.10706080527910612,""TP"":0.14416145199681524}",,,,,,4048.163120701521,150.4347639060693,16.105666965755987,60.332932032987884,8.6976830851007
2,329,1604,,"{""TN"":0.44942566402639905,""TP"":0.42451914445979877}",,,,,,417.74235394345624,236.29485535886667,106.19697227568057,1.6065149096323568,0.681996334999039
2,340,2366,,"{""TN"":0.35452637995994485,""TP"":0.4793841213181208}",,,,,,1348.6852291791301,1039.6794736014185,368.593800094572,50.946724729894534,24.42305086867667
2,590,598,,"{""TN"":0.21202829865839143,""TP"":0.0759855063623784}",,,,,,468.9380308032051,339.14454498049116,71.90824087148785,0.24851085695630815,0.018883223302373662
2,329,869,,"{""TN"":0.42660364968129905,""TP"":0.29722187441482484}",,,,,,881.954816910491,265.51395267408463,113.26922125207221,33.473299164537664,9.948996720532074
2,329,37,,"{""TN"":0.14534618841965807,""TP"":0.4111552413441043}",,,,,,1270.6486933313192,841.5592883897915,122.317434896616,45.250360300182734,18.60492281012931
2,412,1135,,"{""TN"":0.05287184080875362,""TP"":0.11514388084172116}",471.3871466120598,0.5028758080057454,0.28543148193932855,,,1116.484497284023,116.83611932578599,6.177340701705499,6.304008891085867,0.7258680485803418
2,340,2470,,"{""TN"":0.3774000363968665,""TP"":0.11051067572075732}",,,,,,474.0803904320298,288.6070203542951,108.92029998610217,13.68450602638275,1.5122840078803332
2,590,1196,,"{""TN"":0.25127297714140895,""TP"":0.2810197369241481}",,,,,,560.6372249756666,344.7433737333593,86.6246938677546,11.195298184306555,3.146099750541221
2,340,152,,"{""TN"":0.3917853047967393,""TP"":0.12105563652750069}",,,,,,1214.7343930348272,405.8689507111168,159.01349056188764,35.334589811537825,4.277451261073852
2,329,1636,,"{""TN"":0.17315884927053213,""TP"":0.05129006181045155}",,,,,,336.50031649821005,308.32750806384746,53.389636494786544,22.312335602837674,1.144401072205083
